DATAFLOW,LAST UPDATE,freq,unit,deg_urb,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SE,2020,10.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SE,2021,10.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SE,2022,11.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2005,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2006,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2007,6.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2008,5.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2009,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2010,5.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2011,5.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2012,7.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2013,8.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2014,9.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2015,9.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2016,9.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2017,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2018,7.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2019,7.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2020,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2021,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SI,2022,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2005,13.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2006,12.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2007,22.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2008,5.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2009,8.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2010,5.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2011,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2012,7.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2013,8.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2014,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2015,12.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2016,7.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2017,7.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2018,5.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2019,8.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2020,3.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2021,10.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG1,SK,2022,2.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AL,2017,7.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AL,2018,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AL,2019,4.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AL,2020,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AL,2021,3.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2004,7.5,u
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2005,3.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2006,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2007,4.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2008,4.3,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2009,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2010,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2011,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2012,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2013,6.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2014,5.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2015,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2016,6.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2017,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2018,5.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2019,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2020,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2021,5.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,AT,2022,6.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2004,10.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2005,5.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2006,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2007,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2008,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2009,6.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2010,6.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2011,7.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2012,8.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2013,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2014,8.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2015,7.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2016,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2017,7.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2018,6.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2019,6.3,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2020,6.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2021,5.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BE,2022,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2006,14.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2007,20.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2008,15.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2009,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2010,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2011,9.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2012,15.2,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2013,13.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2014,11.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2015,14.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2016,19.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2017,19.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2018,15.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2019,13.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2020,14.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2021,10.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,BG,2022,15.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2009,11.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2010,12.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2011,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2012,11.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2013,9.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2014,11.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2015,11.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2016,11.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2017,11.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2018,12.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2019,12.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2020,13.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2021,13.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CH,2022,12.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2005,2.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2006,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2007,1.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2008,0.3,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2009,2.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2010,1.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2011,2.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2012,2.1,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2013,2.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2014,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2015,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2016,2.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2017,2.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2018,1.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2019,2.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2020,1.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2021,0.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CY,2022,1.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2005,10.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2006,13.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2007,11.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2008,13.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2009,9.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2010,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2011,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2012,9.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2013,11.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2014,9.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2015,10.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2016,9.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2017,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2018,7.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2019,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2020,6.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2021,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,CZ,2022,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2010,13.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2011,14.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2012,15.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2013,16.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2014,14.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2015,14.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2016,14.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2017,13.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2018,13.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2019,12.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2020,7.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2021,10.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DE,2022,11.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2005,12.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2006,14.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2007,11.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2008,13.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2009,22.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2010,20.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2011,15.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2012,17.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2013,16.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2014,15.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2015,12.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2016,13.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2017,15.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2018,12.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2019,13.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2020,11.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2021,12.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,DK,2022,11.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2005,13.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2006,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2007,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2008,7.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2009,3.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2010,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2011,8.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2012,7.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2013,7.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2014,8.2,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2015,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2016,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2017,4.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2018,4.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2019,3.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2020,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2021,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EE,2022,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2004,36.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2005,36.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2006,25.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2007,13.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2008,20.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2009,17.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2010,20.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2011,26.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2012,31.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2013,36.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2014,44.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2015,48.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2016,41.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2017,42.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2018,41.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2019,38.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2020,37.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2021,31.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,EL,2022,28.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2004,4.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2005,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2006,8.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2007,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2008,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2009,11.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2010,10.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2011,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2012,12.4,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2013,10.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2014,11.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2015,10.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2016,9.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2017,9.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2018,9.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2019,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2020,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2021,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,ES,2022,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2004,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2005,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2006,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2007,5.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2008,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2009,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2010,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2011,4.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2012,5.3,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2013,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2014,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2015,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2016,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2017,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2018,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2019,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2020,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2021,3.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FI,2022,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2004,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2005,3.9,
